student_id,program_studi,jalur_masuk,kelompok_usia,status_keuangan,ukt_lunas,menunggak,penerima_beasiswa,rasio_kelulusan,rata_rata_nilai,tren_kelulusan,risk_score,risk_band
JJI-01757,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.8696,12.4864,0.0758,22.3,Sedang
JJI-04167,Manajemen (kelas malam),Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,12.025,0.0,21.7,Sedang
JJI-00293,Agronomi,Pemegang Ijazah/Diploma Lain,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.2143,-0.1667,21.7,Sedang
JJI-02131,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.375,-0.3333,21.5,Sedang
JJI-02778,Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8182,13.175,0.0333,21.4,Sedang
JJI-00455,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.525,-0.2,21.0,Sedang
JJI-00693,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.7857,-0.3333,20.8,Sedang
JJI-03615,Teknik Informatika,Mahasiswa Internasional,23-25,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9286,12.4881,0.125,20.6,Sedang
JJI-02647,Desain Komunikasi,Pindahan / Ganti Program,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,12.7143,-0.125,20.5,Sedang
JJI-04403,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.8,0.1667,20.3,Sedang
JJI-04032,Desain Animasi & Multimedia,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9565,13.0758,-0.0909,20.3,Sedang
JJI-01291,Teknik Informatika,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9091,13.5625,0.2,20.3,Sedang
JJI-01433,Pariwisata,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,10.9167,-0.1667,20.1,Sedang
JJI-04229,Pekerjaan Sosial (kelas malam),Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.3,0.0,19.9,Rendah
JJI-03980,Jurnalistik & Komunikasi,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.8,0.0,19.8,Rendah
JJI-01196,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9286,12.1071,0.1429,19.8,Rendah
JJI-00139,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,13.0404,0.1607,19.7,Rendah
JJI-02629,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,11.275,0.0,19.7,Rendah
JJI-00849,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,13.4821,0.2,19.4,Rendah
JJI-00495,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,11.75,0.0,19.3,Rendah
JJI-02635,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.8571,-0.3333,19.1,Rendah
JJI-00089,Manajemen,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,13.9,0.2,19.0,Rendah
JJI-00545,Teknik Informatika,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,12.9,0.0,18.9,Rendah
JJI-02478,Pariwisata,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.4333,-0.1667,18.7,Rendah
JJI-02101,Jurnalistik & Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.8167,0.0,18.6,Rendah
JJI-00720,Manajemen Periklanan & Pemasaran,Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.1,0.0,18.6,Rendah
JJI-04275,Pariwisata,Seleksi Reguler,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.8833,-0.1667,18.5,Rendah
JJI-03509,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,11.75,0.0,18.4,Rendah
JJI-01609,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,13.1333,-0.1667,18.3,Rendah
JJI-00020,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,12.5833,0.0,18.2,Rendah
JJI-02196,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,12.1429,0.3333,18.2,Rendah
JJI-03134,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,13.5438,0.1429,18.1,Rendah
JJI-02537,Pengelolaan Kuda (Equinculture),Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,15.0,0.0,18.1,Rendah
JJI-00376,Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,41+,Perlu perhatian (1 masalah),Ya,Ya,Tidak,0.9091,12.35,0.0,17.9,Rendah
JJI-01471,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.7,-0.2,17.9,Rendah
JJI-03701,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.1167,-0.1667,17.8,Rendah
JJI-02371,Agronomi,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.5317,-0.1667,17.8,Rendah
JJI-00128,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,13.1,0.0,17.7,Rendah
JJI-01149,Pendidikan Dasar,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,12.0833,0.0,17.2,Rendah
JJI-00404,Pariwisata,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.375,-0.3333,17.2,Rendah
JJI-01425,Pengelolaan Kuda (Equinculture),Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,13.45,0.2,17.1,Rendah
JJI-02398,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.9,0.0,17.1,Rendah
JJI-03832,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,13.225,0.0,16.8,Rendah
JJI-03076,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.2,0.0,16.7,Rendah
JJI-02206,Teknik Informatika,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9231,14.1339,0.1429,16.3,Rendah
JJI-00467,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9286,13.4792,0.1667,16.3,Rendah
JJI-02901,Manajemen (kelas malam),Pindahan / Ganti Program,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9583,11.4688,0.0833,16.1,Rendah
JJI-04145,Kesehatan Gigi,Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,11.291,0.1429,15.9,Rendah
JJI-02998,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.25,0.0,15.8,Rendah
JJI-01174,Manajemen (kelas malam),Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.3333,0.2,15.7,Rendah
JJI-02818,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8,12.4286,0.0,15.5,Rendah
JJI-00766,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,10.7,0.0,15.5,Rendah
JJI-03789,Agronomi,Pemegang Ijazah/Diploma Lain,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.4167,0.1667,15.3,Rendah
JJI-03402,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,13.5857,-0.1667,15.1,Rendah
JJI-00767,Pengelolaan Kuda (Equinculture),Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.2,0.0,15.0,Rendah
JJI-03197,Agronomi,Pindahan / Ganti Program,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.0714,0.0,14.9,Rendah
JJI-01377,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.25,-0.2,14.8,Rendah
JJI-01653,Manajemen (kelas malam),Pemegang Ijazah/Diploma Lain,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.6,0.0,14.8,Rendah
JJI-01156,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.125,0.0,14.6,Rendah
JJI-00480,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,12.5,0.0,14.3,Rendah
JJI-04134,Pariwisata,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,11.9,0.0,14.3,Rendah
JJI-03887,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,14.75,-0.1667,14.0,Rendah
JJI-00216,Kesehatan Gigi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,12.7188,0.1429,14.0,Rendah
JJI-01356,Keperawatan Hewan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,13.0476,-0.1667,13.9,Rendah
JJI-00779,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,13.0833,0.0,13.9,Rendah
JJI-03175,Pekerjaan Sosial,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,11.0833,0.1667,13.8,Rendah
JJI-03027,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.5714,0.0,13.8,Rendah
JJI-01587,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,12.125,0.0,13.6,Rendah
JJI-04104,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.475,-0.2,13.6,Rendah
JJI-03360,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,11.5,0.2,13.4,Rendah
JJI-01355,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,10.8833,0.0,13.0,Rendah
JJI-01781,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.525,0.0,13.0,Rendah
JJI-01968,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.9667,0.4,12.7,Rendah
JJI-04026,Manajemen (kelas malam),Seleksi Reguler,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,11.2,0.0,12.6,Rendah
JJI-02019,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.3,0.0,12.5,Rendah
JJI-00030,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,13.325,0.0,12.5,Rendah
JJI-00501,Keperawatan Hewan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8,11.9667,0.4,12.4,Rendah
JJI-04285,Kesehatan Gigi,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9286,11.3571,0.1429,12.3,Rendah
JJI-01322,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,13.75,0.0,12.2,Rendah
JJI-03654,Keperawatan Hewan,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.1778,-0.1667,12.2,Rendah
JJI-01287,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,12.5875,-0.1667,12.1,Rendah
JJI-01694,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.1,-0.2,12.0,Rendah
JJI-03114,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.4875,0.0,11.7,Rendah
JJI-01499,Agronomi,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.1667,0.1667,11.7,Rendah
JJI-03314,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.6286,-0.1667,11.2,Rendah
JJI-02621,Desain Komunikasi,Pindahan / Ganti Program,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9048,11.7278,0.0091,11.2,Rendah
JJI-03099,Pekerjaan Sosial,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,11.6333,0.1667,11.2,Rendah
JJI-02669,Keperawatan,Jalur Usia >23 Tahun,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,11.6357,0.0,11.1,Rendah
JJI-01457,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.5,-0.2,11.0,Rendah
JJI-03274,Keperawatan,Pindahan / Ganti Program,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,12.0,0.0,10.7,Rendah
JJI-01816,Agronomi,Jalur Usia >23 Tahun,23-25,Perlu perhatian (1 masalah),Ya,Ya,Tidak,1.0,14.3081,0.0,10.6,Rendah
JJI-04066,Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,13.0833,-0.1667,10.6,Rendah
JJI-03042,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8667,13.0736,0.0179,10.2,Rendah
JJI-01215,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9286,12.881,0.1429,10.2,Rendah
JJI-00251,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8333,12.4,0.0,10.1,Rendah
JJI-01271,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.5143,0.1667,10.0,Rendah
JJI-00022,Kesehatan Gigi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.4312,0.0,9.8,Rendah
JJI-00935,Keperawatan,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,11.7057,0.0,9.8,Rendah
JJI-02824,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,13.9429,-0.1667,9.7,Rendah
JJI-00614,Manajemen,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.1,0.2,9.7,Rendah
JJI-03441,Kesehatan Gigi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9286,11.9821,0.1429,9.5,Rendah
JJI-00382,Keperawatan,Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9333,13.5,0.1429,9.5,Rendah
JJI-00241,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9286,11.967,0.1429,9.2,Rendah
JJI-01738,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8667,12.8929,0.0179,9.2,Rendah
JJI-02552,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,13.4167,0.0,9.1,Rendah
JJI-02374,Manajemen Periklanan & Pemasaran,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,13.0,0.1667,9.0,Rendah
JJI-03532,Agronomi,Pindahan / Ganti Program,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8947,13.2222,0.0111,8.8,Rendah
JJI-02829,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.5833,0.0,8.7,Rendah
JJI-01208,Agronomi,Jalur Usia >23 Tahun,31-40,Perlu perhatian (1 masalah),Ya,Ya,Tidak,1.0,12.8875,0.0,8.7,Rendah
JJI-01337,Keperawatan,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8571,12.1429,0.0,8.7,Rendah
JJI-02658,Pendidikan Dasar,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,12.25,0.0,8.5,Rendah
JJI-00450,Pariwisata,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8333,12.8,0.0,7.8,Rendah
JJI-00810,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.3333,0.0,7.8,Rendah
JJI-04238,Keperawatan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,13.0167,0.0,7.7,Rendah
JJI-03109,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.8333,0.0,7.4,Rendah
JJI-03061,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.5,0.0,7.4,Rendah
JJI-03417,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.3333,0.0,7.4,Rendah
JJI-02534,Pengelolaan Kuda (Equinculture),Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,12.9167,0.0,7.3,Rendah
JJI-04219,Jurnalistik & Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.4167,0.0,7.3,Rendah
JJI-02247,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.8571,12.4726,0.0,7.3,Rendah
JJI-03351,Pekerjaan Sosial (kelas malam),Seleksi Reguler,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,11.75,0.0,7.3,Rendah
JJI-01830,Manajemen,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9,11.7857,0.2,7.3,Rendah
JJI-00773,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8667,13.3529,0.0179,7.2,Rendah
JJI-03155,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,11.9833,0.0,7.2,Rendah
JJI-03525,Manajemen (kelas malam),Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.4,0.0,7.2,Rendah
JJI-02942,Kesehatan Gigi,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.3643,0.0,7.2,Rendah
JJI-00823,Keperawatan Hewan,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,13.9571,0.0,7.1,Rendah
JJI-04054,Desain Komunikasi,Pindahan / Ganti Program,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.575,0.1667,7.1,Rendah
JJI-03451,Manajemen (kelas malam),Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.2054,0.0,6.9,Rendah
JJI-00116,Keperawatan,Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9286,12.3083,0.1429,6.8,Rendah
JJI-00938,Manajemen (kelas malam),Pemegang Ijazah/Diploma Lain,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.7143,0.0,6.8,Rendah
JJI-04101,Kesehatan Gigi,Pindahan / Ganti Program,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.4792,0.0,6.8,Rendah
JJI-01612,Keperawatan Hewan,Kontingen Khusus (Kepulauan),17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.7,0.0,6.5,Rendah
JJI-00028,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9,12.8333,-0.2,6.4,Rendah
JJI-01397,Pengelolaan Kuda (Equinculture),Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.1667,0.0,6.3,Rendah
JJI-04370,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,11.8333,0.0,6.0,Rendah
JJI-02808,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.3839,0.0,5.8,Rendah
JJI-01505,Keperawatan,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,12.4571,0.0,5.6,Rendah
JJI-03295,Keperawatan,Pindahan / Ganti Program,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.8571,12.3583,0.0,5.6,Rendah
JJI-01187,Keperawatan,Pemegang Ijazah/Diploma Lain,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.8341,0.0,5.5,Rendah
JJI-02784,Pekerjaan Sosial,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.9167,12.9333,0.1667,5.5,Rendah
JJI-02454,Desain Animasi & Multimedia,Mahasiswa Internasional,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.0833,0.0,5.4,Rendah
JJI-02261,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,12.9196,0.0,5.4,Rendah
JJI-02324,Keperawatan,Jalur Usia >23 Tahun,26-30,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.0857,0.0,5.3,Rendah
JJI-01634,Pekerjaan Sosial (kelas malam),Pindahan / Ganti Program,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.0629,0.0,5.1,Rendah
JJI-03559,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.4048,0.0,5.1,Rendah
JJI-02306,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,1.0,11.9167,0.0,5.1,Rendah
JJI-02468,Agronomi,Pemegang Ijazah/Diploma Lain,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.9167,13.0667,0.1667,5.1,Rendah
JJI-00330,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.8,0.0,4.6,Rendah
JJI-01571,Pekerjaan Sosial (kelas malam),Seleksi Reguler,41+,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.9286,0.0,4.3,Rendah
JJI-00583,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.0595,0.0,4.3,Rendah
JJI-00258,Desain Komunikasi,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.1667,0.0,4.2,Rendah
JJI-00817,Desain Komunikasi,Seleksi Reguler,20-22,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.0,0.0,4.2,Rendah
JJI-03592,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,13.1543,0.0,4.2,Rendah
JJI-04044,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,12.2857,0.0,4.2,Rendah
JJI-03892,Manajemen Periklanan & Pemasaran,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.7976,0.0,4.2,Rendah
JJI-03294,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,13.6814,0.0,3.7,Rendah
JJI-04088,Keperawatan,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Ya,0.875,13.29,0.0,3.7,Rendah
JJI-04073,Pekerjaan Sosial,Jalur Usia >23 Tahun,31-40,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,13.0833,0.0,3.6,Rendah
JJI-00099,Keperawatan Hewan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,14.0,0.0,3.1,Rendah
JJI-03001,Keperawatan,Jalur Usia >23 Tahun,23-25,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,0.875,12.7143,0.0,3.0,Rendah
JJI-02628,Keperawatan,Seleksi Reguler,17-19,Aman (lunas & tidak menunggak),Ya,Tidak,Tidak,1.0,12.2,0.0,2.9,Rendah
